date,settlement_date,action,fund_name,isin,symbol,quantity,price,amount,broker,portfolio_reference,raw_line
2023-11-27,2023-11-29,BUY,Xtrackers MSCI EMU,LU1127516455,LU1127516455,1127516455.0,29.5126,61.43,Flow Traders,IP00843395,Xtrackers MSCI EMU / ISIN LU1127516455 Buy 2.081477 £29.5126 £61.43 27/11/23 29/11/23 Flow Traders 15:34:32
2023-11-27,2023-11-29,BUY,Vanguard FTSE Emerging Markets,IE00B3VVMM84,IE00B3VVMM84,2.065921,42.7315,88.28,Emerging Markets,IP00843395,Vanguard FTSE Emerging Markets / ISIN Buy 2.065921 £42.7315 £88.28 27/11/23 29/11/23 PEEL IE00B3VVMM84 15:34:32
2023-11-27,2023-11-29,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,74.9462,236.02,Unknown,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 3.149189 £74.9462 £236.02 27/11/23 29/11/23 PEEL 15:34:32
2023-11-27,2023-11-29,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,140.1399,19.96,Jane Street,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.142429 £140.1399 £19.96 27/11/23 29/11/23 Jane Street 15:34:32 Financial
2023-11-27,2023-11-29,BUY,iShares MSCI World Minimum Volatility Buy 0.853534 £45.8915 £39.17 27/11/23 29/11/23 Jane Street,IE00B8FHGS14,IE00B8FHGS14,0.853534,45.8915,39.17,Jane Street,IP00843395,iShares MSCI World Minimum Volatility Buy 0.853534 £45.8915 £39.17 27/11/23 29/11/23 Jane Street / ISIN IE00B8FHGS14 15:34:32 Financial
2023-11-27,2023-11-29,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 4.099837 £16.8299 £69.00 27/11/23 29/11/23 Jane Street Years,LU1439943090,LU1439943090,0.0,16.8299,69.0,Jane Street,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 4.099837 £16.8299 £69.00 27/11/23 29/11/23 Jane Street Years / ISIN LU1439943090 15:34:32 Financial
2023-12-01,2023-12-05,BUY,"Amundi Smart Overnight Return GBP Buy 0.002627 £1,096.3075 £2.88 01/12/23 05/12/23 Internal Hedged",LU1230136894,LU1230136894,0.002627,1096.3075,2.88,Amundi Smart,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.002627 £1,096.3075 £2.88 01/12/23 05/12/23 Internal Hedged / ISIN LU1230136894 15:25:11 Counterparty"
2023-12-01,2023-12-05,BUY,iShares US Inflation-linked Bonds 0-5 Buy 0.866938 £4.8100 £4.17 01/12/23 05/12/23 Internal Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.81,4.17,Internal Years,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 0.866938 £4.8100 £4.17 01/12/23 05/12/23 Internal Years / ISIN IE00BDZVHB89 15:25:11 Counterparty
2023-12-01,2023-12-05,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.032113,45.4644,1.46,Winterflood,IP00843395,Xtrackers MSCI World Quality / ISIN Buy 0.032113 £45.4644 £1.46 01/12/23 05/12/23 Winterflood IE00BL25JL35 15:25:12
2023-12-01,2023-12-05,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.012383,31.4947,0.39,World Value,IP00843395,Xtrackers MSCI World Value / ISIN Buy 0.012383 £31.4947 £0.39 01/12/23 05/12/23 Internal IE00BL25JM42 15:25:12 Counterparty
2023-12-01,2023-12-05,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.038976,39.2549,1.53,Winterflood,IP00843395,Xtrackers MSCI World Momentum / ISIN Buy 0.038976 £39.2549 £1.53 01/12/23 05/12/23 Winterflood IE00BL25JP72 15:25:13
2023-12-01,2023-12-05,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.215864 £16.9087 £3.65 01/12/23 05/12/23 Winterflood Years,LU1439943090,LU1439943090,0.0,16.9087,3.65,Winterflood,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.215864 £16.9087 £3.65 01/12/23 05/12/23 Winterflood Years / ISIN LU1439943090 15:25:15
2023-12-01,2023-12-05,BUY,iShares Core UK Gilts,IE00B1FZSB30,IE00B1FZSB30,1.112385,10.0774,11.21,Shares Core,IP00843395,iShares Core UK Gilts / ISIN Buy 1.112385 £10.0774 £11.21 01/12/23 05/12/23 PEEL IE00B1FZSB30 15:25:15
2023-12-01,2023-12-05,BUY,Vanguard FTSE Emerging Markets,IE00B3VVMM84,IE00B3VVMM84,0.203008,42.6584,8.66,Emerging Markets,IP00843395,Vanguard FTSE Emerging Markets / ISIN Buy 0.203008 £42.6584 £8.66 01/12/23 05/12/23 Internal IE00B3VVMM84 15:25:15 Counterparty
2023-12-01,2023-12-05,BUY,iShares MSCI World Minimum Volatility Buy 0.059449 £46.0899 £2.74 01/12/23 05/12/23 Winterflood,IE00B8FHGS14,IE00B8FHGS14,0.059449,46.0899,2.74,Winterflood,IP00843395,iShares MSCI World Minimum Volatility Buy 0.059449 £46.0899 £2.74 01/12/23 05/12/23 Winterflood / ISIN IE00B8FHGS14 15:25:15
2023-12-01,2023-12-05,SELL,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,0.253265,5.0934,1.29,Winterflood,IP00843395,iShares MSCI World Small Cap / ISIN Sell 0.253265 £5.0934 £1.29 01/12/23 05/12/23 Winterflood IE00BF4RFH31 15:25:21
2023-12-01,2023-12-05,SELL,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,140.6469,0.1,Winterflood,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Sell 0.000711 £140.6469 £0.10 01/12/23 05/12/23 Winterflood 15:25:26
2023-12-01,2023-12-05,SELL,Xtrackers MSCI EMU,LU1127516455,LU1127516455,1127516455.0,29.8415,8.06,Winterflood,IP00843395,Xtrackers MSCI EMU / ISIN LU1127516455 Sell 0.270093 £29.8415 £8.06 01/12/23 05/12/23 Winterflood 15:25:26
2023-12-01,2023-12-05,SELL,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,75.1085,26.37,Flow Traders,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Sell 0.351092 £75.1085 £26.37 01/12/23 05/12/23 Flow Traders 15:25:26
2023-12-01,2023-12-05,SELL,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,0.064925,23.2576,1.51,Vanguard Global,IP00843395,Vanguard Global Aggregate Bonds / ISIN Sell 0.064925 £23.2576 £1.51 01/12/23 05/12/23 Internal IE00BG47K971 15:25:26 Counterparty
2023-12-27,2023-12-29,BUY,"Amundi Smart Overnight Return GBP Buy 0.043846 £1,100.6705 £48.26 27/12/23 29/12/23 Winterflood Hedged",LU1230136894,LU1230136894,0.043846,1100.6705,48.26,Winterflood,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.043846 £1,100.6705 £48.26 27/12/23 29/12/23 Winterflood Hedged / ISIN LU1230136894 15:36:26"
2023-12-27,2023-12-29,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.734704,40.5061,29.76,Winterflood,IP00843395,Xtrackers MSCI World Momentum / ISIN Buy 0.734704 £40.5061 £29.76 27/12/23 29/12/23 Winterflood IE00BL25JP72 15:36:26
2023-12-27,2023-12-29,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,1.220819,32.7976,40.04,Winterflood,IP00843395,Xtrackers MSCI World Value / ISIN Buy 1.220819 £32.7976 £40.04 27/12/23 29/12/23 Winterflood IE00BL25JM42 15:36:27
2023-12-27,2023-12-29,BUY,iShares US Inflation-linked Bonds 0-5 Buy 4.005156 £4.8487 £19.42 27/12/23 29/12/23 Winterflood Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.8487,19.42,Winterflood,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 4.005156 £4.8487 £19.42 27/12/23 29/12/23 Winterflood Years / ISIN IE00BDZVHB89 15:36:27
2023-12-27,2023-12-29,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,5.373704,24.0969,129.49,Vanguard Global,IP00843395,Vanguard Global Aggregate Bonds / ISIN Buy 5.373704 £24.0969 £129.49 27/12/23 29/12/23 PEEL IE00BG47K971 15:36:27
2023-12-27,2023-12-29,BUY,iShares Core UK Gilts,IE00B1FZSB30,IE00B1FZSB30,12.457451,10.6715,132.94,Shares Core,IP00843395,iShares Core UK Gilts / ISIN Buy 12.457451 £10.6715 £132.94 27/12/23 29/12/23 PEEL IE00B1FZSB30 15:36:27
2023-12-27,2023-12-29,BUY,iShares MSCI World Minimum Volatility Buy 0.834337 £46.4800 £38.78 27/12/23 29/12/23 Flow Traders,IE00B8FHGS14,IE00B8FHGS14,0.834337,46.48,38.78,World Minimum,IP00843395,iShares MSCI World Minimum Volatility Buy 0.834337 £46.4800 £38.78 27/12/23 29/12/23 Flow Traders / ISIN IE00B8FHGS14 15:36:28
2023-12-27,2023-12-29,BUY,Xtrackers MSCI EMU,LU1127516455,LU1127516455,1127516455.0,30.6701,59.43,Flow Traders,IP00843395,Xtrackers MSCI EMU / ISIN LU1127516455 Buy 1.937714 £30.6701 £59.43 27/12/23 29/12/23 Flow Traders 15:36:28
2023-12-27,2023-12-29,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.845657,47.1704,39.89,Winterflood,IP00843395,Xtrackers MSCI World Quality / ISIN Buy 0.845657 £47.1704 £39.89 27/12/23 29/12/23 Winterflood IE00BL25JL35 15:36:28
2023-12-27,2023-12-29,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,78.6546,231.64,Unknown,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 2.945028 £78.6546 £231.64 27/12/23 29/12/23 PEEL 15:36:28
2023-12-27,2023-12-29,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,5.705499,5.5262,31.53,Winterflood,IP00843395,iShares MSCI World Small Cap / ISIN Buy 5.705499 £5.5262 £31.53 27/12/23 29/12/23 Winterflood IE00BF4RFH31 15:36:28
2023-12-27,2023-12-29,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,145.1332,19.84,Winterflood,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.136702 £145.1332 £19.84 27/12/23 29/12/23 Winterflood 15:36:29
2023-12-27,2023-12-29,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 3.990549 £16.9325 £67.57 27/12/23 29/12/23 Winterflood Years,LU1439943090,LU1439943090,0.0,16.9325,67.57,Winterflood,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 3.990549 £16.9325 £67.57 27/12/23 29/12/23 Winterflood Years / ISIN LU1439943090 15:36:29
2023-12-27,2023-12-29,BUY,Vanguard FTSE Emerging Markets,IE00B3VVMM84,IE00B3VVMM84,2.032893,43.3175,88.06,Emerging Markets,IP00843395,Vanguard FTSE Emerging Markets / ISIN Buy 2.032893 £43.3175 £88.06 27/12/23 29/12/23 Flow Traders IE00B3VVMM84 15:36:29
2024-01-25,2024-01-29,BUY,iShares US Inflation-linked Bonds 0-5 Buy 4.036466 £4.8557 £19.60 25/01/24 29/01/24 Winterflood Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.8557,19.6,Winterflood,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 4.036466 £4.8557 £19.60 25/01/24 29/01/24 Winterflood Years / ISIN IE00BDZVHB89 15:12:36
2024-01-25,2024-01-29,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,5.749116,5.3834,30.95,Winterflood,IP00843395,iShares MSCI World Small Cap / ISIN Buy 5.749116 £5.3834 £30.95 25/01/24 29/01/24 Winterflood IE00BF4RFH31 15:12:37
2024-01-25,2024-01-29,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.851929,48.3256,41.17,Winterflood,IP00843395,Xtrackers MSCI World Quality / ISIN Buy 0.851929 £48.3256 £41.17 25/01/24 29/01/24 Winterflood IE00BL25JL35 15:12:37
2024-01-25,2024-01-29,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.740044,43.1731,31.95,World Momentum,IP00843395,Xtrackers MSCI World Momentum / ISIN Buy 0.740044 £43.1731 £31.95 25/01/24 29/01/24 Internal IE00BL25JP72 15:12:37 Counterparty
2024-01-25,2024-01-29,BUY,"Amundi Smart Overnight Return GBP Buy 0.044172 £1,105.2250 £48.82 25/01/24 29/01/24 Internal Hedged",LU1230136894,LU1230136894,0.044172,1105.225,48.82,Amundi Smart,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.044172 £1,105.2250 £48.82 25/01/24 29/01/24 Internal Hedged / ISIN LU1230136894 15:12:37 Counterparty"
2024-01-25,2024-01-29,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,1.230046,33.0475,40.65,Winterflood,IP00843395,Xtrackers MSCI World Value / ISIN Buy 1.230046 £33.0475 £40.65 25/01/24 29/01/24 Winterflood IE00BL25JM42 15:12:37
2024-01-25,2024-01-29,BUY,Xtrackers MSCI EMU,LU1127516455,LU1127516455,1127516455.0,30.9601,60.44,Winterflood,IP00843395,Xtrackers MSCI EMU / ISIN LU1127516455 Buy 1.952184 £30.9601 £60.44 25/01/24 29/01/24 Winterflood 15:12:38
2024-01-25,2024-01-29,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,5.413724,23.7839,128.76,Vanguard Global,IP00843395,Vanguard Global Aggregate Bonds / ISIN Buy 5.413724 £23.7839 £128.76 25/01/24 29/01/24 Flow Traders IE00BG47K971 15:12:39
2024-01-25,2024-01-29,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,141.4974,19.49,Winterflood,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.137741 £141.4974 £19.49 25/01/24 29/01/24 Winterflood 15:12:39
2024-01-25,2024-01-29,BUY,Vanguard FTSE Emerging Markets,IE00B3VVMM84,IE00B3VVMM84,2.048009,43.1003,88.27,Emerging Markets,IP00843395,Vanguard FTSE Emerging Markets / ISIN Buy 2.048009 £43.1003 £88.27 25/01/24 29/01/24 PEEL IE00B3VVMM84 15:12:39
2024-01-25,2024-01-29,BUY,iShares MSCI World Minimum Volatility Buy 0.840431 £47.7731 £40.15 25/01/24 29/01/24 Winterflood,IE00B8FHGS14,IE00B8FHGS14,0.840431,47.7731,40.15,Winterflood,IP00843395,iShares MSCI World Minimum Volatility Buy 0.840431 £47.7731 £40.15 25/01/24 29/01/24 Winterflood / ISIN IE00B8FHGS14 15:12:39
2024-01-25,2024-01-29,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,80.6278,239.22,Unknown,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 2.966966 £80.6278 £239.22 25/01/24 29/01/24 PEEL 15:12:39
2024-01-25,2024-01-29,BUY,iShares Core UK Gilts,IE00B1FZSB30,IE00B1FZSB30,12.549596,10.2298,128.38,Shares Core,IP00843395,iShares Core UK Gilts / ISIN Buy 12.549596 £10.2298 £128.38 25/01/24 29/01/24 PEEL IE00B1FZSB30 15:12:40
2024-01-25,2024-01-29,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 4.020241 £16.8124 £67.59 25/01/24 29/01/24 Winterflood Years,LU1439943090,LU1439943090,0.0,16.8124,67.59,Winterflood,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 4.020241 £16.8124 £67.59 25/01/24 29/01/24 Winterflood Years / ISIN LU1439943090 15:12:40
2024-02-26,2024-02-28,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,5.231255,23.7094,124.03,Winterflood,IP00843395,Vanguard Global Aggregate Bonds / ISIN Buy 5.231255 £23.7094 £124.03 26/02/24 28/02/24 Winterflood IE00BG47K971 15:26:31
2024-02-26,2024-02-28,BUY,iShares Core UK Gilts,IE00B1FZSB30,IE00B1FZSB30,12.126759,10.2022,123.72,Winterflood,IP00843395,iShares Core UK Gilts / ISIN Buy 12.126759 £10.2022 £123.72 26/02/24 28/02/24 Winterflood IE00B1FZSB30 15:26:31
2024-02-26,2024-02-28,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 3.884558 £16.8024 £65.27 26/02/24 28/02/24 Winterflood Years,LU1439943090,LU1439943090,0.0,16.8024,65.27,Winterflood,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 3.884558 £16.8024 £65.27 26/02/24 28/02/24 Winterflood Years / ISIN LU1439943090 15:26:31
2024-02-26,2024-02-28,BUY,iShares MSCI World Minimum Volatility Buy 0.812078 £48.8253 £39.65 26/02/24 28/02/24 Winterflood,IE00B8FHGS14,IE00B8FHGS14,0.812078,48.8253,39.65,Winterflood,IP00843395,iShares MSCI World Minimum Volatility Buy 0.812078 £48.8253 £39.65 26/02/24 28/02/24 Winterflood / ISIN IE00B8FHGS14 15:26:31
2024-02-26,2024-02-28,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,1.188514,33.5965,39.93,Winterflood,IP00843395,Xtrackers MSCI World Value / ISIN Buy 1.188514 £33.5965 £39.93 26/02/24 28/02/24 Winterflood IE00BL25JM42 15:26:31
2024-02-26,2024-02-28,BUY,"Amundi Smart Overnight Return GBP Buy 0.042683 £1,110.0438 £47.38 26/02/24 28/02/24 Winterflood Hedged",LU1230136894,LU1230136894,0.042683,1110.0438,47.38,Winterflood,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.042683 £1,110.0438 £47.38 26/02/24 28/02/24 Winterflood Hedged / ISIN LU1230136894 15:26:31"
2024-02-26,2024-02-28,BUY,Vanguard FTSE Emerging Markets,IE00B3VVMM84,IE00B3VVMM84,1.979038,44.4407,87.95,Winterflood,IP00843395,Vanguard FTSE Emerging Markets / ISIN Buy 1.979038 £44.4407 £87.95 26/02/24 28/02/24 Winterflood IE00B3VVMM84 15:26:32
2024-02-26,2024-02-28,BUY,Xtrackers MSCI EMU,LU1127516455,LU1127516455,1127516455.0,32.3895,61.1,Winterflood,IP00843395,Xtrackers MSCI EMU / ISIN LU1127516455 Buy 1.886408 £32.3895 £61.10 26/02/24 28/02/24 Winterflood 15:26:32
2024-02-26,2024-02-28,BUY,iShares US Inflation-linked Bonds 0-5 Buy 3.900072 £4.8435 £18.89 26/02/24 28/02/24 Winterflood Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.8435,18.89,Winterflood,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 3.900072 £4.8435 £18.89 26/02/24 28/02/24 Winterflood Years / ISIN IE00BDZVHB89 15:26:32
2024-02-26,2024-02-28,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.823287,51.0757,42.05,Winterflood,IP00843395,Xtrackers MSCI World Quality / ISIN Buy 0.823287 £51.0757 £42.05 26/02/24 28/02/24 Winterflood IE00BL25JL35 15:26:32
2024-02-26,2024-02-28,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,5.55444,5.5019,30.56,Winterflood,IP00843395,iShares MSCI World Small Cap / ISIN Buy 5.554440 £5.5019 £30.56 26/02/24 28/02/24 Winterflood IE00BF4RFH31 15:26:32
2024-02-26,2024-02-28,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.715168,46.9679,33.59,Winterflood,IP00843395,Xtrackers MSCI World Momentum / ISIN Buy 0.715168 £46.9679 £33.59 26/02/24 28/02/24 Winterflood IE00BL25JP72 15:26:32
2024-02-26,2024-02-28,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,144.5343,19.23,Winterflood,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.133048 £144.5343 £19.23 26/02/24 28/02/24 Winterflood 15:26:33
2024-02-26,2024-02-28,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,83.9948,240.81,Winterflood,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 2.866960 £83.9948 £240.81 26/02/24 28/02/24 Winterflood 15:26:33
2024-03-04,2024-03-06,BUY,iShares US Inflation-linked Bonds 0-5 Buy 1.505752 £4.8679 £7.33 04/03/24 06/03/24 Winterflood Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.8679,7.33,Winterflood,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 1.505752 £4.8679 £7.33 04/03/24 06/03/24 Winterflood Years / ISIN IE00BDZVHB89 15:24:27
2024-03-04,2024-03-06,SELL,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,1.477506,5.5634,8.22,Winterflood,IP00843395,iShares MSCI World Small Cap / ISIN Sell 1.477506 £5.5634 £8.22 04/03/24 06/03/24 Winterflood IE00BF4RFH31 15:24:27
2024-03-04,2024-03-06,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 2.046415 £16.8147 £34.41 04/03/24 06/03/24 Winterflood Years,LU1439943090,LU1439943090,0.0,16.8147,34.41,Winterflood,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 2.046415 £16.8147 £34.41 04/03/24 06/03/24 Winterflood Years / ISIN LU1439943090 15:24:27
2024-03-04,2024-03-06,SELL,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,84.6405,96.02,Winterflood,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Sell 1.134445 £84.6405 £96.02 04/03/24 06/03/24 Winterflood 15:24:28
2024-03-04,2024-03-06,BUY,iShares MSCI World Minimum Volatility Buy 0.073487 £48.5800 £3.57 04/03/24 06/03/24 Winterflood,IE00B8FHGS14,IE00B8FHGS14,0.073487,48.58,3.57,Winterflood,IP00843395,iShares MSCI World Minimum Volatility Buy 0.073487 £48.5800 £3.57 04/03/24 06/03/24 Winterflood / ISIN IE00B8FHGS14 15:24:28
2024-03-04,2024-03-06,BUY,"Amundi Smart Overnight Return GBP Buy 0.016768 £1,111.0448 £18.63 04/03/24 06/03/24 Winterflood Hedged",LU1230136894,LU1230136894,0.016768,1111.0448,18.63,Winterflood,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.016768 £1,111.0448 £18.63 04/03/24 06/03/24 Winterflood Hedged / ISIN LU1230136894 15:24:28"
2024-03-04,2024-03-06,SELL,Xtrackers MSCI EMU,LU1127516455,LU1127516455,1127516455.0,32.48,457.97,Counterparty,IP00843395,Xtrackers MSCI EMU / ISIN LU1127516455 Sell 14.100030 £32.4800 £457.97 04/03/24 06/03/24 Internal 15:24:28 Counterparty
2024-03-04,2024-03-06,SELL,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.692028,48.1338,33.31,Winterflood,IP00843395,Xtrackers MSCI World Momentum / ISIN Sell 0.692028 £48.1338 £33.31 04/03/24 06/03/24 Winterflood IE00BL25JP72 15:24:28
2024-03-04,2024-03-06,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,1.753632,23.7735,41.69,Winterflood,IP00843395,Vanguard Global Aggregate Bonds / ISIN Buy 1.753632 £23.7735 £41.69 04/03/24 06/03/24 Winterflood IE00BG47K971 15:24:28
2024-03-04,2024-03-06,SELL,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.357864,51.4441,18.41,Winterflood,IP00843395,Xtrackers MSCI World Quality / ISIN Sell 0.357864 £51.4441 £18.41 04/03/24 06/03/24 Winterflood IE00BL25JL35 15:24:37
2024-03-04,2024-03-06,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,143.3926,6.35,Winterflood,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.044284 £143.3926 £6.35 04/03/24 06/03/24 Winterflood 15:24:37
2024-03-04,2024-03-06,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,9.962784,59.8296,596.07,Winterflood,IP00843395,Xtrackers S&P Europe ex UK / ISIN Buy 9.962784 £59.8296 £596.07 04/03/24 06/03/24 Winterflood IE00BGV5VM45 15:24:37
2024-03-04,2024-03-06,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,9.464098,102.5285,970.34,Winterflood,IP00843395,Lyxor Core UK Government Bond / ISIN Buy 9.464098 £102.5285 £970.34 04/03/24 06/03/24 Winterflood LU1407892592 15:24:37
2024-03-04,2024-03-06,SELL,iShares Core UK Gilts,IE00B1FZSB30,IE00B1FZSB30,90.64116,10.2325,927.49,Winterflood,IP00843395,iShares Core UK Gilts / ISIN Sell 90.641160 £10.2325 £927.49 04/03/24 06/03/24 Winterflood IE00B1FZSB30 15:24:38
2024-03-04,2024-03-06,SELL,Vanguard FTSE Emerging Markets,IE00B3VVMM84,IE00B3VVMM84,3.032418,44.3573,134.51,Winterflood,IP00843395,Vanguard FTSE Emerging Markets / ISIN Sell 3.032418 £44.3573 £134.51 04/03/24 06/03/24 Winterflood IE00B3VVMM84 15:24:38
2024-03-04,2024-03-06,SELL,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.091605,33.9501,3.11,Winterflood,IP00843395,Xtrackers MSCI World Value / ISIN Sell 0.091605 £33.9501 £3.11 04/03/24 06/03/24 Winterflood IE00BL25JM42 15:24:38
2024-03-25,2024-03-27,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,1.245578,103.486,128.9,Winterflood,IP00843395,Lyxor Core UK Government Bond / ISIN Buy 1.245578 £103.4860 £128.90 25/03/24 27/03/24 Winterflood LU1407892592 15:21:01
2024-03-25,2024-03-27,BUY,iShares MSCI World Minimum Volatility Buy 0.808532 £49.4847 £40.01 25/03/24 27/03/24 Winterflood,IE00B8FHGS14,IE00B8FHGS14,0.808532,49.4847,40.01,Winterflood,IP00843395,iShares MSCI World Minimum Volatility Buy 0.808532 £49.4847 £40.01 25/03/24 27/03/24 Winterflood / ISIN IE00B8FHGS14 15:21:01
2024-03-25,2024-03-27,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,5.26964,5.6891,29.98,Winterflood,IP00843395,iShares MSCI World Small Cap / ISIN Buy 5.269640 £5.6891 £29.98 25/03/24 27/03/24 Winterflood IE00BF4RFH31 15:21:02
2024-03-25,2024-03-27,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,1.311214,61.5002,80.64,Winterflood,IP00843395,Xtrackers S&P Europe ex UK / ISIN Buy 1.311214 £61.5002 £80.64 25/03/24 27/03/24 Winterflood IE00BGV5VM45 15:21:02
2024-03-25,2024-03-27,BUY,iShares US Inflation-linked Bonds 0-5 Buy 4.033975 £4.8835 £19.70 25/03/24 27/03/24 Winterflood Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.8835,19.7,Winterflood,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 4.033975 £4.8835 £19.70 25/03/24 27/03/24 Winterflood Years / ISIN IE00BDZVHB89 15:21:02
2024-03-25,2024-03-27,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,5.376822,23.8393,128.18,Winterflood,IP00843395,Vanguard Global Aggregate Bonds / ISIN Buy 5.376822 £23.8393 £128.18 25/03/24 27/03/24 Winterflood IE00BG47K971 15:21:02
